Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Eye cream,TATA HARPER,Restorative Eye Crème,98,4.0,"aloe,, Carthamus tinctorius (safflower) Oleosomes*,lavender, Caprylic/Capric Triglyceride,glycerin, Olea Europaea (Olive) Oil*, Propanediol, Mangifera Indica (Mango) Seed Butter, Cetearyl alcohol, Cetearyl Olivate, Centella asiatica (Gotu Kola) Extract*, Leuconostoc Ferment Filtrate, Cetearyl glucoside, Pheonix Dactylifera (Date) Seed Extract, Menyanthes Trifoliata Leaf Extract, Polygonum fagopyrum (Buckwheat) Seed Extract,lavender, Narcissus tazetta (Daffodil) Bulb Extract*, Arnica montana (Arnica) Extract*, Borago officinalis (Borage) Leaf Extract*, Medicago sativa (Alfalfa) Extract*, Spiraea Ulmaria Flower Extract*, Calendula officinalis (Calendula) Flower Extract*, Sambucus Nigra Fruit Extract,willow, p-Anisic Acid, Sodium Phytate, Leuconostoc ferment filtrate, Superoxide Dismutase*,soy, Aroma**, Sorbitan Olivate, Oryza sativa (Rice) Extract*, Sclerotium gum, Cetyl Palmitate, Sodium hyaluronate, Sorbitan Palmitate, Hydrogenated Vegetable Oil, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool.",1,1,1,1,1,2,2,1,1,2,1,2,2
Eye cream,PETER THOMAS ROTH,Potent-C™ Power Eye Cream,65,4.4,", Butylene Glycol,vitc, C9-12 Alkane, Tocopheryl Acetate, Bambusa Arundinacea Stem Powder, PEG-100 Stearate, Cetyl Ricinoleate, Ferulic Acid, Butyrospermum Parkii (Shea) Butter, Behenyl Alcohol, Methyl Trimethicone,glycerin, Carbomer, Methyldihydrojasmonate, Polymethylsilsesquioxane, Saccharomyces Ferment Filtrate, Hydrogenated Lecithin, Diamond Powder, Caffeine, Sodium Hyaluronate, Ubiquinone,glycerin,squalane, Soluble Collagen, Undaria Pinnatifida Extract, Caesalpinia Spinosa Fruit Extract, Arnica Montana Flower Extract, Olea Europaea (Olive) Fruit Oil, Corallina Officinalis Extract, Kappaphycus Alvarezii Extract, Tribehenin, C12-15 Alkyl Benzoate, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride,jojoba, Sodium Hydroxide, Myristyl Alcohol, Steareth-20, Mica,,, Phenoxyethanol.",1,1,1,1,1,0,2,2,1,2,1,2,1
Eye cream,CLINIQUE,Pep-Start Eye Cream,26,3.7,",glycerin, Butylene Glycol , Butyrospermum Parkii (Shea Butter) ,squalane, Cetyl Esters ,dimethicone, Methyl Gluceth-20 , Polyethylene , Glycereth-26 , Polybutene , Sucrose , Magnolia Officinalis Bark Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Algae Extract , Molasses Extract/Saccharum Officinarum/Extrait De Melasse , Sapindus Mukurossi Fruit Extract , Palmitoyl Tetrapeptide-7 , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Palmitoyl Hexapeptide-12 , Trifluoroacetyl Tripeptide-2 , Caffeine , Phytosphingosine , Acetyl Hexapeptide-8 , Palmitoyl Tripeptide-1 ,yeast,soy, Caesalpinia Spinosa Gum , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Glyceryl Polymethacrylate , Sucrose Stearate , Caprylyl Glycol , Peg-8 , Sodium Hyaluronate , Simethicone , Polysorbate 20 , Carbomer , Sodium Hydroxide , Dextran , Hexylene Glycol , Sodium Citrate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",1,1,1,1,1,0,2,2,1,2,1,2,1
Eye cream,KORA ORGANICS,Noni Radiant Eye Oil,38,4.1,"Rosa Canina (Rosehip) Fruit Oil*,sunflower, Macadamia Ternifolia (Macadamia Nut) Oil*,avocado,jojoba, Caryodendron Orinocense Seed Oil, Hippophae Rhamnoides (Sea Buckthorn) Oil*, Caprylic/Capric Triglyceride, Morinda Citrifolia (Noni) Fruit Extract*, Solanum Lycopersicum (Tomato) Fruit Extract, Himanthalia Elongata Extract, Calendula Officinalis Flower Extract*, Coffee Arabica Seed Extract,squalane, Dicaprylyl Carbonate, Tocopherol,squalene, Beta-Sitosterol, Quartz.",1,1,1,1,1,2,2,1,1,2,1,2,1
Eye cream,ESTEE LAUDER,Advanced Night Repair Eye Serum Synchronized Complex II,66,3.5,", Bifida Ferment Lysate , Caprylic/Capric Triglyceride ,dimethicone, Nylon-12 , Cetyl Ricinoleate , Propanediol , Bis-Peg-18 Methyl Ether Dimethyl Silane ,glycerin, Trehalose , Algae Extract , Morus Bombycis (Mulberry) Root Extract , Scutellaria Baicalensis Root Extract ,lactobacillus, Triticum Vulgare (Wheat) Germ Extract , Betula Alba (Birch) Extract , Hydrolyzed Algin , Poria Cocos Sclerotium Extract ,soy, Sucrose ,yeast, Hydrogenated Lecithin , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Cholesterol , Anthemis Nobilis (Chamomile) , Tocopheryl Acetate , Sodium Rna , Tromethamine , Caffeine , Caprylyl Glycol , Oleth-10 , Phytosphingosine ,squalane, Ammonium Acryloyldimethyltaurate/Vp Copolymer , Potassium Sulfate , Biosaccharide Gum - 1 , Lecithin , Sodium Hyaluronate , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sodium Acrylates/Acrylonitrogens Copolymer , Hexylene Glycol , Sodium Metabisulfite ,vitc, Tripeptide-32 , Butylene Glycol , Sodium Sulfite , Disodium Edta , Bht , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",1,1,1,1,1,0,2,2,1,2,1,2,1
Eye cream,MURAD,Renewing Eye Cream,80,4.1,", Butylene Glycol, Tricaprylyl Citrate, Pentylene Glycol, Bis-Diglyceryl Polyacyladipate-2,jojoba,glycerin, Boron Nitride, Caprylic/Capric/Myristic/Stearic Triglyceride, Cetyl Alcohol, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Citrus Unshiu Peel Extract, Mangifera Indica (Mango) Seed Butter,dimethicone, Cetyl Phosphate, Urea,yeast, Trehalose, Inositol, Taurine, Betaine,soy, Iris Florentina Root Extract, Dioscorea Villosa (Wild Yam) Root Extract,soy, Trifolium Pratense (Clover) Flower Extract, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7,retinol, Sodium Hyaluronate, Serenoa Serrulata Fruit Extract, Oenothera Biennis (Evening Primrose) Oil, Tocopherol,vitc, Borago Officinalis Seed Oil, Dipeptide-2, Hesperidin Methyl Chalcone, Caprylic/Capric Triglyceride, Sodium PCA, Panthenol, Oleyl Alcohol, Steareth-20, Lecithin, Carbomer, Polysorbate 20, Sodium Potassium Aluminum Silicate, Aminomethyl Propanol, Disodium EDTA, Silica, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Titanium Dioxide (CI 77891).",0,0,0,0,0,0,2,2,1,2,2,2,1
Eye cream,TARTE,Maracuja C-Brighter™ Eye Treatment,38,4.0,",glycerin, Butylene Glycol, Mangifera Indica (Mango) Seed Butter,dimethicone,castor, Polyglyceryl-10 Pentastearate, Behenyl Alcohol, Cocos Nucifera (Coconut) Oil, Pentaerythrityl Tetraethylhexanoate,vitc, Caprylyl Methicone, Cetearyl Alcohol, Glyceryl Stearate, Sodium Stearoyl Lactylate, Panthenol, Caprylyl Glycol, Alcohol,squalane, Polysorbate 80, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cyclopentasiloxane, Mica, Dipropylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycosphingolipids, Hordeum Vulgare Extract, Tocotrienols, Isohexadecane, Elaeis Guineensis (Palm) Oil, Tocopheryl Acetate, Dimethiconol, Dipotassium Glycyrrhizate, Chlorella Vulgaris Extract, Phospholipids, Adenosine, Tocopherol, Polysorbate 60, Sodium Hyaluronate, Sorbitan Isostearate, Disodium EDTA, 1,2-Hexanediol, Beta-Glucan, Passiflora Edulis Seed Oil,vitc, Retinyl Palmitate, Phenoxyethanol,, Titanium Dioxide (CI 77891).",1,1,1,1,1,0,2,2,1,2,2,0,1
Eye cream,BOBBI BROWN,Extra Eye Repair Cream,77,4.2,",petrolatum,dimethicone, Butyrospermum Parkii (Shea Butter),glycerin, Ceresin, Phenyl Trimethicone, Acetyl Glucosamine, Pentylene Glycol,dimethicone, Lanolin Alcohol,camellia, Olea Europaea (Olive) Fruit Extract, Triticum Vulgare (Wheat Bran) Extract, Scutellaria Baicalensis Root Extract, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Pyrus Malus (Apple) Fruit Extract, Morus Bombycis (Mulberry) Root Extract, Salvia Sclarea (Clary) Extract, Oenothera Biennis (Evening Primrose) Oil, Limnanthes Alba (Meadowfoam) Seed Oil,grapeseedoil, Tocopheryl Acetate, Caffeine, Sucrose, Silica, Cholesterol, Sorbitol, Di-C12-15 Alkyl Fumarate, Peg-30 Dipolyhydroxystearate, Behenyl Alcohol, Hydroxystearic Acid, Micrococcus Lysate, Peg-8 Distearate, Acetyl Hexapeptide-8, Trehalose, Linoleic Acid, Butylene Glycol, Sodium Hyaluronate, Lecithin, Potassium Stearate, Potassium Palmitate,fragrance, Sodium Chloride, Trisodium Edta, Limonene, Benzyl Salicylate, Chlorphenesin, Phenoxyethanol",1,1,1,1,1,0,2,2,1,2,1,2,2
Eye cream,DR. BRANDT SKINCARE,needles no more® NO MORE BAGGAGE™ eye de-puffing gel,42,3.8,", Sodium Magnesium Silicate, Propanediol, Magnesium Aluminum Silicate, Phenoxyethanol, Lecithin, Kappaphycus Alvarezii Extract, Caffeine, Synthetic, Fluorphlogopite, Acetyl Glutamine, Hesperidin Methyl Chalcone, Caesalpinia Spinosa Fruit Extract, Titanium Dioxide, Caprylyl Glycol,glycerin, Hexylene Glycol, Steareth-20, Sh-Oligopeptide-1, Sh- Oligopeptide-2, Dipeptide-2, Sodium Hyaluronate, Sh-Polypeptide-1, Sh- Polypeptide-9, Sh-Polypeptide-11,soy, Boswellia Serrata Extract, Centella Asiatica Extract, Palmitoyl Tetrapeptide-7, Butylene Glycol, Betula Alba Bark Extract, Chlorhexidine Digluconate, Tin Oxide, 1,2- Hexanediol,, Polygonum Cuspidatum Root Extract,dimethicone,camellia,, Iron Oxides (Ci 77491, Ci 77492).",1,1,1,1,1,0,2,2,1,2,1,2,1
Eye cream,FRESH,Crème Ancienne® Eye Cream,125,4.3,"Limnanthes Alba (Meadowfoam) Seed Oil,jojoba,,beeswax, Pentylene Glycol, Corn Starch Modified, Butylene Glycol, Sodium Carbonate Decahydrate, Anona Squamosa Seed Extract, Sucrose Tetrastearate Triacetate, Hippophae Rhamnoides Oil, Limonene, Citrus Medica Limonum (Lemon) Peel Oil, Phenoxyethanol, Osmanthus Fragrans Flower Extract,damascena, Anthemis Nobilis Flower Oil,glycerin, Tocopherol, Citronellol, Geraniol, Rosmarinus Officinalis (Rosemary) Leaf Extract.",0,0,0,0,0,2,2,1,2,2,1,0,1
Eye cream,ORIGINS,Eye Doctor™ Moisture Care For Skin Around Eyes,41,4.1,", Butylene Glycol, Myristyl Myristate, Caprylic/Capric Triglyceride,squalane, Glyceryl Stearate, Tricaprylin, Peg-4 Dilaurate, Cetyl Alcohol, Citrus Limon (Lemon) Peel Oil*,cucumber, Ferula Galbaniflua (Galbanum) Resin Oil*, Benzyl Salicylate, Centella Asiatica (Hydrocotyl) Extract,camellia, Gigartina Stellata (Algae) Extract, Hypnea Musciformis (Algae) Extract, Triticum Vulgare (Wheat) Germ Extract,cucumber, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Gellidiela Acerosa (Algae) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Panax Ginseng (Ginseng) Root Extract, Tocopheryl Linoleate/Oleate, Caffeine,glycerin,vitc, Cetyl Ricinoleate, Bifida Ferment Lysate, Sodium Hyaluronate, Peg-100 Stearate, Steareth-20, Bis-Peg-18 Methyl Ether Dimethyl Silane,glycerin,dimethicone, Carbomer, Cetearyl Alcohol, Caprylyl Glycol, Potassium Hydroxide, Polysorbate 60, Hexylene Glycol, Disodium Edta, Bht, ",0,0,0,0,0,0,2,2,1,2,1,2,1
Eye cream,YOUTH TO THE PEOPLE,Superfood Peptide Eye Cream,35,4.0,",glycerin, Organic Brassica Oleracea (Kale) Leaf Extract, Organic Spinacia Oleracea (Spinach) Leaf Extract,camellia, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Medicago Sativa (Alfalfa) Extract,aloe, Organic Spirulina Platensis (Spirulina) Extract, Palmitoyl Tripeptide-5, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Hyaluronate Crosspolymer,sunflower, Stearic Acid, Glyceryl Stearate, Cetyl Alcohol, Lecithin,vitc, Panthenol (Vitamin B5), Sodium Hyaluronate, Tocopheryl Acetate (Vitamin E),fragrance, Hydroxyethylcellulose, Pentylene Glycol,glycerin, Magnesium Chloride, Phenoxyethanol,",1,1,1,1,1,0,2,2,1,2,1,2,2
Eye cream,BOBBI BROWN,Hydrating Eye Cream,54,4.1,", Ethylhexyl Palmitate,squalane, Butylene Glycol, Cetyl Alcohol, Glyceryl Stearate, Hydrogenated Vegetable Oil,jojoba,avocado,witch,aloe, Cholesterol, Peg-100 Stearate,glycerin, Sodium Pca, Trehalose,vitc,glycerin, Hydroxyproline, Proline, Acrylates Copolymer, Phytantriol, Glycine, Linoleic Acid, Phytosphingosine, Sodium Hydroxide, Tocopheryl Acetate, Sodium Hyaluronate, Tocopherol, Carbomer, Disodium Edta, Phenoxyethanol.",0,0,0,0,0,0,2,2,2,2,1,0,2
Eye cream,SUNDAY RILEY,Auto Correct Brightening and Depuffing Eye Contour Cream,65,3.3,",beeswax, Caprylyl Caprylate/Caprate, C10-18 Triglycerides, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenyl Trimethicone, Trimethylsiloxysilicate, Polypropylsilsesquioxane, Polyglyceryl-6 Distearate,glycerin,jojoba,beeswax, Cetyl Alcohol,dimethicone, Polysilicone-11, Theobroma Cacao (Cocoa) Seed Butter, Fructose, Aesculus Hippocastanum (Horse Chestnut) Extract, Methylpropanediol, Acmella Oleracea Extract, Caprylyl Glycol, Caffeine,, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate, Butylene Glycol,castor, Ptychopetalum Olacoides Bark/Stem Extract, Pfaffia Paniculata (Brazilian Ginseng) Root Extract, Lilium Candidum Flower Extract, Phenoxyethanol,glycolic, Alcohol (from plant extracts), Synthetic Fluorphlogopite, Silica, Mica, Titanium Dioxide, Sodium Phytate, Carthamus Tinctorius Seed Oil, Tagetes Erecta (Marigold) Flower Extract, Anthemis Nobilis (Roman Chamomile) Oil.",1,1,1,1,1,0,2,1,2,2,2,2,1
Eye cream,MURAD,Retinol Youth Renewal Eye Serum,85,4.2,",glycerin, Butylene Glycol, Dimethyl Isosorbide, Meadowfoam Delta-Lactone, Retinyl Propionate,retinol, Swertia Chirata Leaf Extract, Urea,yeast, Trehalose, Inositol, Taurine, Betaine, Fucus Vesiculosus Extract, Imperata Cylindrica Root Extract,soy, Macrocystis Pyrifera (Kelp) Extract, Hydrolyzed Vegetable Protein, Isopropyl Palmitate, Lecithin, PVP, Hexylene Glycol, Caprylyl Glycol, Xanthan Gum, Punica Granatum Seed Oil, Caprylic/Capric Triglyceride, PVM/MA Decadiene Crosspolymer, PEG-8, Carbomer, Sodium Bisulfite, Silica, Sodium Hydroxide, Chlorphenesin, Phenoxyethanol,fragrance, Red 4 (CI 14700), Yellow 5 (CI 19140).",1,1,1,1,1,2,2,1,1,2,2,2,1
Eye cream,FIRST AID BEAUTY,"Eye Duty Triple Remedy: Brighten, Depuff and Smooth",36,4.0,",glycerin, Cyclopentasiloxane,dimethicone, Pentylene Glycol, Isononyl Isononanoate,dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caffeine, Corallina Officinalis Extract,camellia, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Retinyl Palmitate, Aminobutyric Acid, Tocopherol, Hydrogenated Lecithin, Ethylhexyl Methoxycrylene, Isopropyl Myristate, Isohexadecane, Diethylhexyl Syringylidenemalonate, Hydrogenated Phosphatidylcholine, Sodium Polymethacrylate, Polysorbate 60, Isopropyl Titanium Triisostearate, Stearalkonium Hectorite, Polysilicone-11, Xanthan Gum, Sorbitan Isostearate, Aluminum Hydroxide, Stearic Acid, Polyester-8, Propylene Carbonate, Polyhydroxystearic Acid, Phenoxyethanol, Benzyl Alcohol,,, CI 77491, 77492 (Iron Oxides), CI 77891 (Titanium Dioxide).",1,1,1,1,1,0,2,2,1,2,2,0,1
Eye cream,KIEHL'S SINCE 1851,Powerful Wrinkle Reducing Eye Cream,43,3.9,",glycerin, Cyclohexasiloxane, Propylene Glycol, Cetyl Alcohol, Stearyl Alcohol,squalane, Stearic Acid, Palmitic Acid, Peg-100 Stearate,beeswax, Glyceryl Stearate, Nylon-12, Aluminum Starch Octenylsuccinate, Peg-20 Stearate, Phenoxyethanol, Butylene Glycol, Methyl Methacrylate Crosspolymer, Caprylyl Glycol, Panthenol, Tocopheryl Acetate, Chlorphenesin, Caffeine, Sodium Hyaluronate, Calcium Pca, Acrylates Copolymer, Adenosine, Sodium Hydroxide, Hydroxypalmitoyl Sphinganine, Copper Pca, Alteromonas Ferment Extract, Corallina Officinalis Extract.",1,1,1,1,1,0,2,1,1,2,1,2,1
Eye cream,FARMACY,Dew It All Total Eye Cream with Echinacea GreenEnvy™,38,4.1,",glycerin, Coco-Caprylate/Caprate,jojoba, Copernicia Cerifera (Carnauba) Wax, Cetyl Alcohol, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Glyceryl Stearate,jojoba, Undecane, Adansonia Digitata Seed Oil, Gluconolactone, Echinacea Purpurea Root Extract, Tridecane, Sodium Stearoyl Lactylate, Arachidyl Alcohol, Ribose, Butyrospermum Parkii (Shea) Butter, Xanthan Gum,, Behenyl Alcohol, Strelitzia Nicolai Seed Aril Extract,, Cetearyl Glucoside, Arachidyl Glucoside, Sodium Hydroxide,hyaluronic, Gellan Gum, Allantoin, Sodium Phytate, Cellulose Gum, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino-Esters-1, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Benzyl Alcohol, Opuntia Ficus-Indica Extract, Calcium Gluconate, Coccinia Indica Fruit Extract, Rosa Canina Fruit Extract,aloe, Algae Extract,salicylic, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Extract, Sorbic Acid,lactic, Sodium Chloride, Sodium Glycolate, Corralina Officinalis Extract.",1,1,1,0,1,2,2,2,2,2,2,0,2
Eye cream,KORRES,"Black Pine 3D Sculpting, Firming & Lifting Super Eye Serum",65,4.2,",glycerin, Ethylene/Acrylic Acid Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Albizia Julibrissin Bark Extract, Avena Sativa (Oat) Kernel Extract, Benzyl Alcohol, Butylene Glycol, Ci 77891/Titanium Dioxide,citric, Copper Lysinate/Prolinate, Darutoside, Epigallocatechin Gallate,Epigallocatechin Gallatyl Glucoside, Glyceryl Stearate Citrate, Hexapeptide-11, Hydrolyzed Sodium Hyaluronate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Methylglucoside Phosphate, Mica, Panthenol,fragrance, Pentylene Glycol,Peucedanum Graveolens (Dill) Extract, Phenoxyethanol, Pinus Nigra Bud/Needle Extract, Poloxamer 338, Polyacrylate Crosspolymer-6, Polyglyceryl-5 Laurate, Silica,, Sodium Hyaluronate, Sodium Hydroxide, Tamarindus Indica Seed Gum, Xanthan Gum.",1,1,1,1,1,2,2,2,2,2,2,2,1
Eye cream,EDIBLE BEAUTY,Gold Rush Eye Balm,61,4.5,", Organic Cocos Nucifera (Coconut) Oil, Cetearyl Olivate, Organic Passiflora Incarnata Flower Extract, Verbena Officinalis Extract, Sorbiton Olivate, Coffea Arabica (Coffee) Extract, Tilia Cordata (Linden) Flower Extract,glycerin, Vaccinium Corymbosum (Blueberry) Oil, Organic Centella Asiatica (Gotu Kola) Extract, Organic Equisetum Arvense Horsetail) Extract, Sodium Levulinate, Sodium Anisate,cucumber, Sclerotium Gum, Gold Leaf (Edible), Glyceryl Caprylate.",1,1,1,1,1,2,2,1,1,2,1,2,1
Eye cream,CLINIQUE,Repairwear Laser Focus Wrinkle Correcting Eye Cream,45,3.9,",squalane, Butylene Glycol , Ethylhexyl Palmitate ,glycerin, Caprylic/Capric/Myristic/Stearic Triglyceride ,dimethicone, Methyl Gluceth-20 , Peg-100 Stearate , Cetyl Alcohol , Glyceryl Stearate , Peg-8 , Polymethylsilsesquioxane , Hydrogenated Lecithin , Hypnea Musciformis (Algae) Extract , Gellidiela Acerosa (Algae) Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Crithmum Maritimum Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Chlorella Vulgaris Extract ,cucumber, Rosmarinus Officinalis (Rosemary) Leaf Extract , Padina Pavonica Thallus Extract , Laminaria Digitata Extract ,camellia, Saccharomyces Ferment Filtrate , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Hydrogenated Vegetable Oil , Micrococcus Lysate ,avocado, Ergothioneine , Biotin , Acetyl Glucosamine , Caffeine , Lecithin , Palmitoyl Oligopeptide , Glyceryl Polymethacrylate , Caprylic/Capric Triglyceride , Polysilicone-11 , Propylene Glycol Dicaprate , Tocopheryl Acetate , Sucrose , Trehalose , Pentylene Glycol , Carbomer ,sunflower, Tromethamine , Phytosphingosine ,vitc, Cholesterol , Zinc Pca , Hexylene Glycol , Hydroxyethylcellulose , Sodium Hyaluronate , Potassium Sulfate ,citric, Caprylyl Glycol , Sodium Citrate , Disodium Distyrylbiphenyl Disulfonate , Disodium Edta , Phenoxyethanol , ",0,0,0,0,0,0,2,2,2,2,2,2,1
Eye cream,FRESH,Lotus Eye Gel,48,3.8,", Butylene Glycol, Caprylic/Capric/Succinic Triglyceride,jojoba, Sodium Polyacrylate, Nelumbo Nucifera Flower Extract, Coffea Arabica (Coffee) Extract, Porphyrydium Cruentum Extract, Ginkgo Biloba Leaf Extract, Citrus Medica Limonum (Lemon) Peel Oil,cucumber,grapeseedoil,camellia, Chamomilla Recutita (Matricaria) Extract,sunflower, Retinyl Palmitate, Tocopherol, Chlorphenesin, Tetrasodium Edta, Propylene Glycol, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Carbomer,vitc, Phenoxyethanol, Polysorbate 20, Ceratonia Siliqua Gum, Hydroxyethylcellulose, Limonene.",1,1,1,0,0,0,2,2,1,2,2,2,2
Eye cream,LANCER,Eye Contour Lifting Cream with Diamond Powder,95,4.4,", Isopropyl Isostearate, Synthetic Fluorphlogopite, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric/Myristic/Stearic Triglyceride,glycerin, Propanediol, Pentaerythrityl Tetraisostearate, Glyceryl Stearate, Dimethcone, Polymethylsilsesquioxane, Cetearyl Alcohol,squalane, Polydimethylsiloxane/Polymethylsilsesquioxane Copolymer, Phospholipids,hyaluronic, Hexapeptide48-HCL, Saccharomyces Cerevisiae Extract, Medicago Sativa (Alfalfa) Seed Extract, Hydrolyzed Lupine Protein,soy, Steareth-20, N-Hydroxysuccinimide, Palmitoyl Oligopeptide, Chrysin, Palmitoyl Tetrapeptide-7, Diamond Powder, Cyclopentasiloxane, Cyclohexasiloxane, Panthenol, Sodium PCA, Caffeine, PEG-100 Sterarate,beeswax, Disodium EDTA,glycerin, Aminomethyl Propanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Phenoxyethanol, Chlorphenesin, Caprylyl Glycol.",1,1,1,1,1,0,2,2,1,2,1,0,1
Eye cream,FRESH,Crème Ancienne Supreme Eye Serum,165,5.0,",glycerin, Butylene Glycol, Cetearyl Isononanoate, Ethylene/Acrylic Acid Copolymer, Propanediol, Limnanthes Alba (Meadowfoam) Seed Oil, Albizia Julibrissin Bark Extract,sunflower, Alpinia Galanga Leaf Extract, Commiphora Mukul Resin Extract, Zingiber Officinale (Ginger) Root Extract, Panax Ginseng Root Extract, Siegesbeckia Orientalis Extract, Tocopherol, Adenosine,glycerin, Polyacrylate-13, Hydrogenated Palm Kernel Glycerides, Caprylic/Capric Triglyceride, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyisobutene, Poloxamer 407, Xanthan Gum, Sodium Hydroxide,fragrance, Disodium EDTA, Sorbitan Isostearate, Hydrogenated Palm Glycerides, Glyceryl Acrylate/Acrylic Acid Copolymer, Polysorbate 20, Biosaccharide Gum-2, Caramel, Sodium Metabisulfite,, Phenoxyethanol, Benzyl Salicylate.",1,1,1,1,1,1,2,1,1,2,1,2,1
Eye cream,CLARINS,Extra-Firming Eye Wrinkle Smoothing Cream,64,4.0,",glycerin, Caprylic/Capric Triglyceride, Silica, Cetearyl Alcohol, Betaine, Hydrogenated Coco-Glycerides, Pentylene Glycol, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Peg- 100 Stearate, Cetearyl Glucoside, Steareth-21,dimethicone, Phenoxyethanol, Carbomer, Rosa Centifolia Flower Wax,damascena,glycerin, Tocopheryl Acetate, Alcohol, Disodium Edta, Escin,fragrance, Sodium Dextran Sulfate, Dimethiconol, Sodium Hydroxide, Dehydroacetic Acid, Tocopherol, Musa Sapientum (Banana) Fruit Extract, Ribes Nigrum (Black Currant) Bud Extract, Thymus Citriodorus Flower/Leaf Extract,sunflower,",0,0,0,0,0,0,2,1,2,2,1,0,1
Eye cream,BELIF,Peat Miracle Revital Eye Cream,58,4.3,",glycerin, Dipropylene Glycol, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Glyceryl Stearate, Neopentyl Glycol Dicaprate, Hydrogenated Polydecene, 1,2-Hexanediol, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Methylglucose Distearate, C14-22 Alcohols, Portulaca Oleracea Extract, Biosaccharide Gum-1, Panthenol, PEG-100 Stearate, Peat Extract(0.5%), Euphrasia Officinalis Extract*, Glycyrrhiza Glabra (Licorice) Root Extract*, Achillea Millefolium Flower Extract*, Aesculus Hippocastanum (Horse Chestnut) Leaf Extract*, Rhodiola Rosea Root Extract*, Vaccinium Myrtillus Fruit Extract*, Equisetum Arvense Leaf Extract*, Alchemilla Vulgaris Leaf Extract**, Viola Tricolor Extract**,damascena, Spiraea Ulmaria Flower Extract**, Althaea Officinalis Root Extract**, Avena Sativa (Oat) Kernel Extract***, Calendula Officinalis Flower Extract***, Nepeta Cataria Extract***, Rubus Idaeus (Raspberry) Leaf Extract***, Baptisia Tinctoria Root Extract***, Stellaria Media (Chickweed) Extract***, Aminobutyric Acid,jojoba,dimethicone, Sorbitan Stearate, C12-20 Alkyl Glucoside, Ammonium Acryloyldimethyltaurate/VP Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Mica, Titanium Dioxide, Iron Oxides(CI 77491), Trisodium EDTA,fragrance, Citronellol, Limonene, Geraniol ,fragrance",1,1,1,0,0,0,2,2,2,2,1,0,1
